!!	!	0.21599586
!!!	!!	0.18829817
!!!!	!!!	0.12917261
!!!!!	!!!!	0.080070645
mainten	maintain	-0.41476876
stragegy	strategy	-0.45219076
sying	saying	-0.6140735
49,200	4,000	-0.4247273
cllection	collection	-0.38138923
spand	span	-0.4799785
freqency	frequency	-0.4688251
wheer	where	-0.5080249
13,090	3,000	-0.44232664
Gramny	Granyn	-0.31543157
coupple	couple	-0.51841515
performane	performance	-0.5308868
sponcer	sponsor	-0.5495035
loev	love	-0.5475168
pepping	keeping	-0.45371747
devlopers	developers	-0.50180286
entrepeneurial	entrepreneurial	-0.4649832
input.	input	-0.40433496
nostalgy	nostalgia	-0.49962106
Sexd	Sesx	-0.3282648
enabl	enable	-0.45452556
increses	increases	-0.5089196
indicant	indicate	-0.42425057
oldd	old	-0.44357336
Vegatable	vegetable	-0.46986073
out-grown	outgrown	-0.40559927
chedule	schedule	-0.36443165
design2	design	-0.38609996
herself.	herself	-0.46629205
Whle	While	-0.38201538
cordinates	coordinates	-0.454368
neather	neither	-0.5191033
slaes	sales	-0.4458809
temporay	temporary	-0.45150965
vaugely	vaguely	-0.43349993
visble	visible	-0.50851834
developent	development	-0.46433157
samesex	same-sex	-0.35936746
Analyis	analysis	-0.4024965
hilighting	highlighting	-0.43926826
demonstratie	demonstration	-0.41804785
desined	designed	-0.54013723
helikopter	helicopter	-0.44025677
prce	price	-0.4506506
unfortunaly	unfortunately	-0.6070814
fwe	few	-0.4953934
involoved	involved	-0.5166196
surprised.	surprised	-0.42949814
Delh	Delhi	-0.3796085
MAIN_1_5	MAIN_1_3	-0.086350925
conlusion	conclusion	-0.52075034
ioy	nor	-0.4582299
muscels	muscles	-0.48202625
Aquires	acquires	-0.5432531
Disabilty	Disability	-0.40046912
Lodon	London	-0.45276758
olid	solid	-0.4196813
XTs	as	-0.44400164
cigarretes	cigarettes	-0.45186698
everage	average	-0.4210418
Becuse	Because	-0.58579427
opportunitites	opportunities	-0.4076201
Secetary	Secretary	-0.41864675
proyects	projects	-0.518323
Ahmadenijad	Ahmadinejad	-0.39246923
Mcarthy	McCarthy	-0.45715258
brids	birds	-0.45886138
dimissed	dismissed	-0.49226174
electricy	electricity	-0.45203596
Cahght	Cauht	-0.339465
refinacing	refinancing	-0.35926005
wne	we	-0.5288753
dysfuntion	dysfunction	-0.37850338
Simular	similar	-0.43775132
l988	1980	-0.46847704
monoy	money	-0.43038595
Gdanny	Rganny	-0.3358629
LTd	Ltd.	-0.4769044
betwene	between	-0.46008915
diging	digging	-0.51716995
bagpack	backpack	-0.5184985
muny	many	-0.45031455
phote	photo	-0.40957338
athem	anthem	-0.4502692
inspried	inspired	-0.52665687
tradizione	tradition	-0.4272965
advertiseing	advertising	-0.46708414
cluless	clueless	-0.5818249
nonethless	nonetheless	-0.5273335
Rebublic	Republic	-0.37743995
difrence	difference	-0.5181561
havce	have	-0.55472195
punative	punitive	-0.42998585
Ownes	Owens	-0.44917715
aeriel	aerial	-0.42241806
apperciated	appreciated	-0.402387
clientle	clientele	-0.3905946
convesation	conversation	-0.41792628
fewe	few	-0.44498193
recogniz	recognize	-0.41779542
Slweping	Sleepig	-0.32535562
sophistocated	sophisticated	-0.46674865
aberation	aberration	-0.46145466
cosider	consider	-0.59109145
hangry	hungry	-0.40171358
sveral	several	-0.51947093
convectional	conventional	-0.39299366
tranformer	transformer	-0.42927298
Ifeel	feel	-0.47893462
Justing	Justin	-0.5079634
critizism	criticism	-0.47677076
newy	new	-0.4410755
immagrants	immigrants	-0.4465808
lanugage	language	-0.42821538
werer	were	-0.5664981
whear	where	-0.52674603
Emergancy	emergency	-0.44698486
colision	collision	-0.45174968
ecellent	excellent	-0.5207368
reducir	reduce	-0.36632812
DSo	So	-0.46410403
conforts	comforts	-0.39337975
t0o	so	-0.52455574
busiiness	business	-0.38131595
confrences	conferences	-0.44130853
eyer	eye	-0.45595235
takeway	takeaway	-0.41538033
third-part	third-party	-0.39169136
110,500	150,000	-0.4165062
BoO	both	-0.43749282
diginity	dignity	-0.45300323
wotever	whatever	-0.5104519
yoyr	your	-0.52327335
Husbandd	Husbnad	-0.31331053
entertaning	entertaining	-0.48025298
manfacturer	manufacturer	-0.45415828
waws	was	-0.61928344
certicate	certificate	-0.42304292
distibutor	distributor	-0.46810964
ledgendary	legendary	-0.51613027
obssesion	obsession	-0.53973246
Athur	Arthur	-0.44388995
O'brian	O'Brien	-0.492577
committs	commits	-0.44306973
fromer	former	-0.49573332
opthalmology	ophthalmology	-0.3864163
plentyful	plentiful	-0.43999088
remian	remain	-0.49668637
sheos	shoes	-0.36491555
un-ending	unending	-0.4235486
implmentation	implementation	-0.521492
miscarraige	miscarriage	-0.39459303
spetacular	spectacular	-0.53841716
uise	use	-0.50526536
Ocober	October	-0.5079513
assinged	assigned	-0.42736104
nthat	that	-0.5076278
testamony	testimony	-0.4940505
theyl	they	-0.5221201
traking	tracking	-0.45335552
Humprey	Humphrey	-0.43047193
hatefilled	hate-filled	-0.51795685
peasents	peasants	-0.5086438
Educaton	Education	-0.44309446
Languag	language	-0.41834295
ocea	ocean	-0.42193276
Muesum	Museum	-0.49426928
anitbiotics	antibiotics	-0.42060867
eup	up	-0.45938203
Petrolium	Petroleum	-0.38654035
comentators	commentators	-0.505295
entrepeneurship	entrepreneurship	-0.4371668
suppply	supply	-0.379026
Ccock	Occk	-0.3052576
cloting	clothing	-0.40679663
corss	cross	-0.43507102
intrapreneur	entrepreneur	-0.32850668
oveer	over	-0.510812
pronunced	pronounced	-0.5022551
turbulant	turbulent	-0.4447264
withpout	without	-0.42320177
Bevery	Beverly	-0.45340428
actrees	actress	-0.4523857
blogoshere	blogosphere	-0.5253052
mаdе	made	-0.38619444
na?ve	naive	-0.4624661
preferencia	preference	-0.44570437
suporter	supporter	-0.5370798
utlimately	ultimately	-0.42182294
14,080	1,000	-0.44726092
Geanny	Rganny	-0.3428596
Presely	Presley	-0.40738377
high-lighting	highlighting	-0.36441308
sibilings	siblings	-0.48391724
27Th	20th	-0.4373229
acctual	actual	-0.6142008
COMMISION	commission	-0.4268201
Thurdsay	Thursday	-0.45126307
affliates	affiliates	-0.46136308
maitain	maintain	-0.5437835
omniverse	universe	-0.38994086
predic	predict	-0.44433463
Obomba	Obama	-0.5078855
vestigal	vestigial	-0.4297073
47,400	4,000	-0.47711498
aftera	after	-0.46444765
friendss	friends	-0.5032943
geothermic	geothermal	-0.36334532
hude	huge	-0.46855727
post-cards	postcards	-0.4388568
reight	right	-0.44186884
Milv	Jilf	-0.30450922
breth	breath	-0.44837156
Abuesd	Abusd	-0.31750882
Buig	Bgi	-0.37504873
Maturwe	Maturee	-0.35257795
continuted	continued	-0.4710178
jear	year	-0.48782215
copule	couple	-0.510817
inteference	interference	-0.43753314
Officialy	officially	-0.4580901
appriciation	appreciation	-0.4632207
co-coordinated	co-ordinated	-0.47407314
essance	essence	-0.53253573
pre-dominantly	predominantly	-0.40477654
Faciao	Facila	-0.3612578
Hummiliated	Humiilated	-0.36756396
firsty	first	-0.4469035
qick	quick	-0.43688157
wihich	which	-0.53292465
SUPRISED	surprised	-0.45944583
ihas	has	-0.53134155
takng	taking	-0.51843166
tortur	torture	-0.40998948
ungh	uh	-0.451646
Girlk	Girp	-0.31916246
Gkrls	Igrls	-0.28786707
bi-planes	airplanes	-0.37991115
deepfried	deep-fried	-0.4754131
imrpove	improve	-0.48918098
offpeak	off-peak	-0.36812308
Currenty	currently	-0.45322567
Sldeping	Sleepig	-0.3272605
afects	affects	-0.45246434
dened	defined	-0.36158744
recruitement	recruitment	-0.4340952
singels	singles	-0.43389967
winows	windows	-0.438824
beel	been	-0.4497481
epsecially	especially	-0.5824648
iorn	iron	-0.45369604
boyss	boys	-0.41352776
brethen	brethren	-0.5303966
exclusivley	exclusively	-0.4729234
mosy	most	-0.47412252
preetty	pretty	-0.5192554
Cajght	Cauht	-0.3449031
fronm	from	-0.60825
iteresting	interesting	-0.4933562
notifed	notified	-0.46546173
appilcation	application	-0.4438214
bargan	bargain	-0.41984642
estabished	established	-0.49878138
whh	which	-0.50432324
Bloging	blogging	-0.43631074
Puwsy	Psusy	-0.3349244
passiv	passive	-0.40715268
themn	them	-0.61637753
countour	contour	-0.4104234
propriatary	proprietary	-0.47542432
prupose	purpose	-0.49101305
Busness	Business	-0.445876
congential	congenital	-0.3593354
lovd	loved	-0.5516724
prsent	present	-0.5196543
respresent	represent	-0.50609326
thеir	their	-0.33407846
Gjrls	Igrls	-0.28117025
accountabilty	accountability	-0.46507326
nmber	number	-0.5022985
tump	up	-0.4685086
inperson	in-person	-0.42052892
intensiv	intensive	-0.42283753
nOne	one	-0.41205686
Isarel	Israel	-0.49208397
exspected	expected	-0.51582897
inevitible	inevitable	-0.5096165
mwe	more	-0.47774473
Atheltic	Athletic	-0.38999176
Courtesty	courtesy	-0.43756303
Offcie	Office	-0.39742368
everythingI	everything	-0.37907797
haelth	health	-0.34571382
messure	measure	-0.51080984
represente	represent	-0.50326055
yahama	yamaha	-0.39227003
53,400	5,000	-0.4196016
Henrey	Henry	-0.45910528
Hezbolla	Hezbollah	-0.39224288
ever1	even	-0.5246189
pesimistic	pessimistic	-0.4571112
canï	can	-0.347361
induvidual	individual	-0.5070933
mode2	mode	-0.43610415
unfortuante	unfortunate	-0.5037991
uny	any	-0.464645
yq	we	-0.43963823
ascerbic	acerbic	-0.4908994
ihate	that	-0.5119984
inconvienence	inconvenience	-0.42785683
tuen	turn	-0.54196686
Thhis	This	-0.44814336
allience	alliance	-0.45066342
destry	destroy	-0.51401585
enterin	entering	-0.5234659
levl	level	-0.43889478
wolve	wolf	-0.45806262
4-hr	4-hour	-0.4327872
eeing	seeing	-0.43567446
irrelvant	irrelevant	-0.526621
progestrone	progesterone	-0.40445343
widd	with	-0.49977598
beaking	breaking	-0.48345104
cuople	couple	-0.42501402
indigeneous	indigenous	-0.49263287
turquise	turquoise	-0.5218512
comfortble	comfortable	-0.5086243
joy.	joy	-0.41652325
kitchin	kitchen	-0.44262463
xpensive	expensive	-0.43524686
aggreed	agreed	-0.5496287
conquor	conquer	-0.48916855
thiings	things	-0.4910946
to9	to	-0.42802298
Charile	Charlie	-0.52597034
Gensis	Genesis	-0.44410396
cluttery	cluttered	-0.44994643
؛	â	-0.3982563
expresss	express	-0.5223538
inter-locking	interlocking	-0.39864138
progressivly	progressively	-0.43985346
pruchased	purchased	-0.4931867
thtz	that	-0.48736528
torward	toward	-0.46969503
properities	properties	-0.44654813
thec	the	-0.5402934
obvoius	obvious	-0.4147218
3hour	hour	-0.48229733
numbir	number	-0.35560498
nutn	but	-0.43035114
porducts	products	-0.4787186
secod	second	-0.45896745
12,004	2,000	-0.48606434
Achievments	achievements	-0.54924154
immenent	imminent	-0.4566009
suitible	suitable	-0.46579298
Clincial	Clinical	-0.44997802
aicraft	aircraft	-0.42214814
algorithim	algorithm	-0.44528928
cuurently	currently	-0.36060646
deliscious	delicious	-0.5176145
laterns	lanterns	-0.38936988
modifiying	modifying	-0.5086982
FAPS	as	-0.427099
Tahnks	thanks	-0.42894578
ornage	orange	-0.5063002
Donovon	Donovan	-0.4763818
disapline	discipline	-0.44153437
stting	setting	-0.51933306
thiry	thirty	-0.43008134
chater	charter	-0.43956047
cheeap	cheap	-0.394878
diciplines	disciplines	-0.4256516
educatin	education	-0.4004064
illeterate	illiterate	-0.52115583
magzines	magazines	-0.44161114
universum	universe	-0.43070728
commmand	command	-0.46175474
entertainmant	entertainment	-0.5589762
outdor	outdoor	-0.4182727
pardy	party	-0.40132663
Granmy	Grnany	-0.32225075
Pumkins	Pumpkins	-0.43696645
deskop	desktop	-0.41993663
dgo	dog	-0.4391731
insparation	inspiration	-0.45239824
juges	judges	-0.46878162
scools	schools	-0.41201705
tbu	the	-0.41988954
plantiffs	plaintiffs	-0.37193215
reginal	regional	-0.46425968
sci/fi	sci-fi	-0.4100287
AfricanAmerican	African-American	-0.41953388
burgular	burglar	-0.4095609
hoat	that	-0.44482955
quatity	quantity	-0.44855458
sorces	sources	-0.4900851
16,020	1,000	-0.43150568
adoped	adopted	-0.49893573
chinise	chinese	-0.4819308
frwe	free	-0.4438383
coccoon	cocoon	-0.46306172
intergraded	integrated	-0.5184963
road-blocks	roadblocks	-0.43568084
Milg	Miof	-0.3160429
assistan	assistant	-0.42975444
restraurant	restaurant	-0.46956638
torche	force	-0.45494068
equipment.	equipment	-0.36979738
prducts	products	-0.48334876
Finanace	Finance	-0.4065311
eqiupment	equipment	-0.4441952
fkr	for	-0.52244705
nutrious	nutritious	-0.44892424
provids	provides	-0.4738457
acessing	accessing	-0.47642982
auser	user	-0.36814082
l999	1998	-0.49600676
magicly	magically	-0.5260788
boucing	bouncing	-0.46346563
statisfied	satisfied	-0.4656094
sliced3	sliced2	-0.29254112
togetherI	together	-0.39607805
Grznny	Grnny	-0.33520767
certainy	certainly	-0.5344062
conenction	connection	-0.49022603
Universites	universities	-0.3715695
challeges	challenges	-0.48037413
compiliation	compilation	-0.4417249
contstantly	constantly	-0.40540466
missuse	misuse	-0.5022547
Vidso	Vkdeo	-0.350164
longside	alongside	-0.46730328
Milr	Jilf	-0.30211952
annoing	annoying	-0.56022877
embarrasement	embarrassment	-0.52538145
notthing	nothing	-0.51476336
circunstances	circumstances	-0.45085666
daie	same	-0.43026397
mechanisim	mechanism	-0.44363013
suppoed	supposed	-0.56830794
Tranmission	transmission	-0.43919218
claime	claim	-0.5381208
decribing	describing	-0.5566444
enen	even	-0.57136923
oose	loose	-0.44870198
whoesale	wholesale	-0.38169366
clikc	click	-0.4792417
Chik-fil-a	Chick-fil-A	-0.4295919
manoeuvers	maneuvers	-0.4691181
ihat	that	-0.48571515
lieen	been	-0.43846634
retriving	retrieving	-0.45848307
Trainig	training	-0.46470553
informatiion	information	-0.49676204
moel	model	-0.41941684
reamins	remains	-0.5385305
súper	super	-0.4285918
volumne	volume	-0.44231322
Portand	Portland	-0.45516926
utencils	utensils	-0.40998805
interwined	intertwined	-0.49105066
Spining	spinning	-0.49611095
exhust	exhaust	-0.4956497
insturctions	instructions	-0.504955
invovles	involves	-0.528402
ultimacy	ultimate	-0.40212914
beuaty	beauty	-0.46256366
chandalier	chandelier	-0.45339042
foren	foreign	-0.4696379
refeshing	refreshing	-0.47035435
Nuetral	neutral	-0.4200864
Seriosly	seriously	-0.528176
55,600	50,000	-0.41358608
Nidian	Indian	-0.36428347
Pennsylania	Pennsylvania	-0.35048565
moneh	money	-0.42152846
protype	prototype	-0.5557367
ìThe	the	-0.4832682
goverened	governed	-0.41651988
plaed	played	-0.54867
kitchn	kitchen	-0.41027114
nunber	number	-0.5075767
oﬀ	off	-0.45450044
repalced	replaced	-0.5793109
ruther	rather	-0.38910356
whwn	when	-0.59691924
Pakistain	Pakistan	-0.34732836
bllod	blood	-0.44360134
challeging	challenging	-0.48241678
consisits	consists	-0.33355573
favroite	favorite	-0.5021964
insteed	instead	-0.6718084
researh	research	-0.45454478
imself	himself	-0.4840103
ÂÂ	â	-0.37155217
brakfast	breakfast	-0.4578667
hotl	hotel	-0.4112188
intercorse	intercourse	-0.41966715
G.O.P	GOP	-0.4171546
churh	church	-0.47317404
keeo	keep	-0.5722713
thgs	things	-0.4524517
Atheletic	Athletic	-0.43805155
Gilber	Gilbert	-0.47891632
extraterrestial	extraterrestrial	-0.43780026
Mind-Set	mindset	-0.4291992
shlt	that	-0.50519043
midlle	middle	-0.5423778
pThis	This	-0.4125884
sourrounding	surrounding	-0.39160162
Competetion	competition	-0.48656335
clensing	cleansing	-0.43404385
ıf	if	-0.47567856
Sreen	Screen	-0.438285
maning	meaning	-0.49878037
oL	``	-0.52104497
visiable	visible	-0.50449264
resticted	restricted	-0.51277924
unning	running	-0.4383379
Slreping	Seleping	-0.32436264
acress	actress	-0.43099028
settup	setup	-0.5895174
studdy	study	-0.49127296
mascott	mascot	-0.46568012
parrafin	paraffin	-0.40182146
in-dept	in-depth	-0.4339298
lifesyle	lifestyle	-0.44344455
phase2	phase	-0.4473455
Atheletes	athletes	-0.43869653
Excellance	excellence	-0.44926444
aftern	after	-0.40530407
itinerate	itinerant	-0.45322388
rythum	rhythm	-0.4421213
Columbi	Columbia	-0.3994663
WW-I	WWI	-0.40967596
beaing	being	-0.55120194
depatment	department	-0.4042964
widsom	wisdom	-0.39953616
expoxy	epoxy	-0.4035098
previosuly	previously	-0.4829069
to-gether	together	-0.4986339
Gangbagn	Gangbag	-0.34317863
Palastine	Palestine	-0.46530494
eich	each	-0.4739675
Ilustration	illustration	-0.4246368
sasy	way	-0.5386242
thep	the	-0.45747545
bicyles	bicycles	-0.45856994
Demorats	Democrats	-0.52340424
increasin	increasing	-0.44599983
obvius	obvious	-0.5201491
politial	political	-0.47336605
saidThe	said.The	-0.48490027
Tailand	Thailand	-0.4078002
golbal	global	-0.35561338
reasonbly	reasonably	-0.47879753
rememdy	remedy	-0.4153634
supect	suspect	-0.55293137
paraniod	paranoid	-0.51194715
center.	center	-0.383042
incoherant	incoherent	-0.5027637
wine.	wine	-0.42601442
case1	case	-0.3724727
aficianados	aficionados	-0.46478942
combinated	combined	-0.49128997
epiosde	episode	-0.45832434
indeeed	indeed	-0.5403128
manye	many	-0.44113478
panites	panties	-0.46032846
seletion	selection	-0.4249395
Brtiney	Britney	-0.43645233
devloper	developer	-0.501907
improove	improve	-0.5650059
professioanl	professional	-0.4749965
recoop	recoup	-0.45463422
Secx	Sesx	-0.3384453
adequete	adequate	-0.47773662
feelt	felt	-0.47104385
furiture	furniture	-0.44311985
lookk	look	-0.46602076
recuitment	recruitment	-0.34675968
ít	it	-0.43319568
Assocaition	Association	-0.49804258
criterial	criteria	-0.48950586
piramid	pyramid	-0.5061655
poety	poetry	-0.4989512
WeÂ	We	-0.39130303
posotive	positive	-0.47640005
scrren	screen	-0.4619703
Houe	House	-0.42298308
Iwent	went	-0.51848996
exercizing	exercising	-0.43986395
reconaissance	reconnaissance	-0.41378653
stnd	stand	-0.49234545
wonld	would	-0.4619853
colletcion	collection	-0.31149307
afirst	first	-0.40770882
mucch	much	-0.4542576
Humiiliated	Humiilated	-0.36978433
wtihout	without	-0.5094839
Fatr	Fzt	-0.3327759
reult	result	-0.56565744
soro	nor	-0.43380576
ablet	able	-0.38421148
multyplayer	multiplayer	-0.5060036
occurrances	occurrences	-0.45436534
13,060	3,000	-0.46380842
appeareance	appearance	-0.52406853
pedestrain	pedestrian	-0.42624348
todai	today	-0.47324237
casn	can	-0.48139375
finantial	financial	-0.39592162
infrom	inform	-0.5338612
owend	owned	-0.49611452
Grabny	Granyn	-0.3411792
bandwaggon	bandwagon	-0.4786413
bita	bit	-0.47869912
crowd.	crowd	-0.49538106
Mahattan	Manhattan	-0.44615647
advaced	advanced	-0.43949932
involment	involvement	-0.45777193
itts	its	-0.5374083
relationship.	relationship	-0.4080801
wanabee	wannabe	-0.5590922
14,070	1,000	-0.48297435
ingorant	ignorant	-0.55548817
whishing	wishing	-0.45848736
Darfour	Darfur	-0.40440682
exsample	example	-0.54528785
recivers	receivers	-0.47732782
acomplete	complete	-0.4541597
khow	how	-0.477718
tsked	asked	-0.4472239
Inter-national	International	-0.3935857
Japanease	Japanese	-0.5023162
Tranportation	Transportation	-0.41779152
graphism	graphic	-0.41924858
odrer	order	-0.4875827
softwaree	software	-0.4124048
sset	set	-0.39367792
uon	upon	-0.494632
BO1	both	-0.46651095
up-take	uptake	-0.43558452
Viceo	Vdieo	-0.37271017
awell	well	-0.5549649
credet	credit	-0.35849467
multimedial	multimedia	-0.4098282
contibutions	contributions	-0.47020963
manily	mainly	-0.5849364
ceety	city	-0.3866731
enemey	enemy	-0.5330496
killling	killing	-0.55787116
nummber	number	-0.4958265
trvel	travel	-0.37185806
Mattews	Matthews	-0.5060211
soudns	sounds	-0.5669929
whaterver	whatever	-0.5338699
Middelton	Middleton	-0.41313213
embarressment	embarrassment	-0.5140146
ridicoulous	ridiculous	-0.58562106
Vallley	Valley	-0.3826889
Venezula	Venezuela	-0.44300586
assembl	assembly	-0.44873455
conséquences	consequences	-0.4164559
faciitis	fasciitis	-0.40293026
photograps	photographs	-0.4608998
Cocck	Occk	-0.3133049
distinquished	distinguished	-0.44127655
Autralian	Australian	-0.495649
EVERBODY	everybody	-0.4493937
dignosed	diagnosed	-0.4591145
exhuasted	exhausted	-0.49442875
maor	major	-0.46557724
melt-downs	meltdowns	-0.42070025
ledgends	legends	-0.46290442
wreslting	wrestling	-0.41372353
Brufal	Brutl	-0.36881047
Convient	convenient	-0.45125398
competetors	competitors	-0.489618
crystall	crystal	-0.44016665
roll.	roll	-0.38908285
aget	agent	-0.44142586
weaps	weapons	-0.52572984
Healthly	healthy	-0.38291523
ahte	hate	-0.6061476
theze	these	-0.47409815
beleivable	believable	-0.5283408
cocurricular	co-curricular	-0.33955136
concotion	concoction	-0.5719976
iIt	It	-0.49841788
informatiom	information	-0.43699896
inteviews	interviews	-0.5300259
judger	judge	-0.41966632
Owell	well	-0.45067823
Willim	William	-0.44090834
back-court	backcourt	-0.41760582
breifs	briefs	-0.42176434
discusing	discussing	-0.54892975
enjoyy	enjoy	-0.5000635
partyy	party	-0.44238526
strucutre	structure	-0.5251919
technologi	technology	-0.47290426
Mediteranian	Mediterranean	-0.48740885
meassage	message	-0.4690908
sourthern	southern	-0.42678013
journey.	journey	-0.39173537
Convienent	convenient	-0.42463905
Striaght	straight	-0.41922128
emergeny	emergency	-0.43310064
Ahmadi-Nejad	Ahmadinejad	-0.35511836
BACKROUND	background	-0.4700432
copy-right	copyright	-0.36740556
realitively	relatively	-0.4852753
chanelling	channeling	-0.5521114
conserative	conservative	-0.4975102
gradiant	gradient	-0.4292764
wouldt	could	-0.57203686
Weife	Wfie	-0.29461092
elbo	elbow	-0.44091547
out-performance	outperformance	-0.36383936
NOrth	South	-0.42187274
PMIll	will	-0.45445508
devolopment	development	-0.5195642
inculded	included	-0.5416873
Chinse	Chinese	-0.4378283
Prepration	preparation	-0.39399925
uare	're	-0.43919086
consentration	concentration	-0.45833507
oA	A	-0.425093
Alhough	Although	-0.4894078
I-E	i.e.	-0.40873358
disapponted	disappointed	-0.5221217
graffity	graffiti	-0.4845727
#number	number	-0.39445382
clinet	client	-0.492157
compeling	compelling	-0.46512562
phase1	phase	-0.41829205
relgions	religions	-0.46285522
seriouslly	seriously	-0.56454235
wisht	might	-0.4184457
Garica	Garcia	-0.44899035
Ilustrated	Illustrated	-0.4055457
Piccs	Pcis	-0.38538477
afrikan	African	-0.42096847
colouful	colorful	-0.5298752
distored	distorted	-0.50654775
enamal	enamel	-0.42290473
jersies	jerseys	-0.46107814
pivate	private	-0.42920414
promesses	promises	-0.41446584
squirels	squirrels	-0.4730003
VIRGINA	Virginia	-0.45814914
figureing	figuring	-0.5592
fore-mentioned	aforementioned	-0.5030166
reasearching	researching	-0.53526306
subsription	subscription	-0.422055
conomic	economic	-0.38583377
installatio	installation	-0.45096695
intinerary	itinerary	-0.4358777
univerity	university	-0.4546021
barbaque	barbecue	-0.41093782
cilps	clips	-0.4865453
down-wind	downwind	-0.39845145
generes	genres	-0.43093753
voluteer	volunteer	-0.50510025
celebritie	celebrity	-0.43451747
court-side	courtside	-0.36092415
thosands	thousands	-0.5050868
imporatnt	important	-0.49204215
refiance	refinance	-0.34240162
Brital	Brtal	-0.38052037
Fullfillment	fulfillment	-0.4179408
anlaysis	analysis	-0.45981562
implemetation	implementation	-0.53309214
perfroming	performing	-0.47876358
conatins	contains	-0.48814687
fotr	for	-0.48624578
keepit	keeping	-0.42759088
poject	project	-0.5218045
device.	device	-0.39987415
microsof	microsoft	-0.3964427
Associaiton	Association	-0.4398359
PMThough	Although	-0.5219523
apparal	apparel	-0.37566227
Massagge	Massaeg	-0.29666868
IMMEDIATLY	immediately	-0.53363293
suppled	supplied	-0.4665649
Krudd	Rudd	-0.42325225
inclding	including	-0.48484248
vancover	Vancouver	-0.44139344
wispers	whispers	-0.5020018
603,000	200,000	-0.38575655
Puswy	Pussu	-0.3356874
druken	drunken	-0.4663163
oach	each	-0.4047502
seuen	seven	-0.35100862
Bnig	Bgi	-0.32096726
Documen	document	-0.45352086
graditude	gratitude	-0.40589032
597,000	500,000	-0.44494614
knowledge.	knowledge	-0.40426844
Idnian	Indian	-0.34164923
firgure	figure	-0.5028515
leeve	leave	-0.4787249
marekting	marketing	-0.40517056
theіr	their	-0.36460754
familiare	familiar	-0.4130757
innovativ	innovative	-0.4658881
repititions	repetitions	-0.43527603
succombed	succumbed	-0.49943417
turnround	turnaround	-0.3935177
Nikkon	Nikon	-0.43085387
probabably	probably	-0.53543293
suoer	super	-0.45255542
theonomy	theology	-0.38279557
Cyring	Rcying	-0.38340107
SUCESS	success	-0.46536988
logitec	logitech	-0.39511096
offfers	offers	-0.52087104
problemsolving	problem-solving	-0.3973806
utlize	utilize	-0.547694
interactiv	interactive	-0.3961437
under-way	underway	-0.45066503
8Â	â	-0.37364984
McPain	McCain	-0.46960643
re-inforcing	reinforcing	-0.41374052
un-manned	unmanned	-0.39543462
achiving	achieving	-0.48966485
cehck	check	-0.43970764
crack-pot	crackpot	-0.5170898
ossible	possible	-0.44688112
posessive	possessive	-0.40843582
propely	properly	-0.5437111
ship-board	shipboard	-0.41778925
autority	authority	-0.50021076
callendar	calendar	-0.3973067
guite	quite	-0.5230148
massege	message	-0.4981206
recylcing	recycling	-0.4018236
vacinations	vaccinations	-0.39112765
Michiga	Michigan	-0.3887236
cuases	causes	-0.5121033
tahnk	thank	-0.49407116
9Â	â	-0.34588644
Gtanny	Grnny	-0.33200967
lybia	Libya	-0.46354526
OneI	One	-0.34195316
forward.	forward	-0.39368728
Johannesberg	Johannesburg	-0.43113115
Soutwest	Southwest	-0.4084071
libarary	library	-0.48927143
54,400	5,000	-0.44888723
Aushwitz	Auschwitz	-0.37484333
EVERONE	everyone	-0.48471463
elminated	eliminated	-0.57032293
hanges	changes	-0.45837504
honnor	honor	-0.52305484
tho5	those	-0.368776
Ford-F_250	Ford-E_150	-0.30363113
foung	found	-0.5840005
moking	smoking	-0.4522138
soyabeans	soybeans	-0.4089877
urther	further	-0.38907
vessles	vessels	-0.4633624
Thta	that	-0.48883185
dancable	danceable	-0.4693737
fualt	fault	-0.47958267
tabelle	table	-0.41481453
whoi	who	-0.48727337
axiety	anxiety	-0.42143294
closeto	closer	-0.4776306
tittled	titled	-0.53611135
Chilren	Children	-0.45976767
Granjy	Granyn	-0.3369937
arhs	as	-0.48371878
bankrupsy	bankruptcy	-0.35668734
impliments	implements	-0.40584552
varried	varied	-0.48061708
Remebering	remembering	-0.53276193
55,800	5,000	-0.45407325
exacte	exact	-0.36569375
l994	1990	-0.5030623
lnline	online	-0.4062937
over-look	overlook	-0.48094457
rulled	ruled	-0.46666476
Budwiser	Budweiser	-0.4409968
Humkiliated	Humiilated	-0.37879992
failling	failing	-0.5447323
wacthed	watched	-0.5411555
absord	absorb	-0.49601057
alinement	alignment	-0.51831573
WITHDRAWN7	WITHDRAWN8	-0.40289256
dicounts	discounts	-0.32826474
webisite	website	-0.5039519
#trends	trends	-0.34553555
bizaare	bizarre	-0.5017854
amry	army	-0.4809205
digtial	digital	-0.42748258
enscribed	inscribed	-0.4515999
Soem	Some	-0.47604093
bibical	biblical	-0.43081513
opperations	operations	-0.5094773
perfecty	perfectly	-0.46421474
wwould	would	-0.5716399
ypes	types	-0.37180772
Handjov	Handob	-0.34987938
Illionois	Illinois	-0.46586987
colloboration	collaboration	-0.5159078
uthor	author	-0.46884838
wiould	would	-0.5210718
33-minute	90-minute	-0.40385398
un-happy	unhappy	-0.4740214
damged	damaged	-0.49651906
medicial	medical	-0.45591864
plannet	planet	-0.49066973
povery	poverty	-0.41830057
ﬁgures	figures	-0.42551324
